Candidate,Constituency,Criminal Cases,Education,ID,Party,Sno,Total Assets,Total Liabilities,Year
SAYYAD MUSHTAK AHMED,Ahmednagar,0,Post Graduate,2290,IND,2693,180826,0,2004
SEEDHERAM,Raipur,0,Not Given,975,GGP,2694,250000,300000,2004
SEELAM NARAYANA,Secunderabad,0,Post Graduate,232,IND,2695,2548000,3602500,2004
Sekh  Nasir Uddin,Diamond Harbour,0,8th Pass,5232,IND,2696,485000,0,2004
Sekh  Nazrul Islam,Diamond Harbour,0,Post Graduate,5239,SP,2697,282750,0,2004
SELJA,Ambala,0,Post Graduate,1193,INC,2698,7176087,0,2004
SEMALKAR RONYA CHHOTELAL,Amravati,0,Not Given,2306,BSP,2699,76200,0,2004
Seth Lakshman Chandra,Tamluk,0,Post Graduate,5415,CPM,2700,887175,0,2004
SETHURAMAN. R D,Madras North,2,Graduate,3460,JP,2701,4180300,196000,2004
SHAGOTI CHIKKAPPA NINGAPPA,Dharwad North,0,Graduate,1725,JD(S),2702,4967500,159535,2004
SHAH MOHAMMAD,Azamgarh,0,Literate,3996,BJP,2703,420000,0,2004
SHAH TARIQ ANWAR,Katihar,2,Graduate,629,NCP,2704,10009307,39782,2004
SHAHAJI DHONDIBA THORAT,Mumbai North East,0,Literate,2496,IND,2705,196000,150000,2004
SHAHEDA BEGUM,Mangaldoi,0,10th Pass,396,SAP,2706,20000,0,2004
SHAHID AKHTAR,Balia,0,Literate,474,IND,2707,410000,0,2004
SHAHNAWAZ,Kairana,5,Post Graduate,4476,BSP,2708,17914519,0,2004
SHAHZAD KHAN,Jammu,0,Not Given,1402,IND,2709,0,0,2004
SHAIK JEELANI BASHA,Chittoor,0,Not Given,51,IND,2710,0,0,2004
SHAIKH (TAMBOLI) WAHIDA MAHEBOOBPASHA,Nanded,0,Post Graduate,2552,BSP,2711,235000,0,2004
SHAIKH AKHIL SHAIKH RAHIM,Parbhani,0,8th Pass,2600,NLP,2712,610000,0,2004
SHAIKH AKHIL USMAN,Beed,0,5th Pass,2333,IND,2713,0,0,2004
SHAIKH FATEH MOHAMMAD,Mumbai North,0,Literate,2479,IND,2714,1697940,0,2004
SHAIKH FEROJ ALI,Jalna,0,Graduate,2411,IND,2715,223000,600000,2004
SHAIKH IBRAHIM HUSAIN,Pune,0,Literate,2622,IND,2716,21000,0,2004
SHAIKH KALIM ALLAHBAKSHA,Latur,0,8th Pass,2458,IND,2717,0,0,2004
SHAIKH MOIN SHAIKH JAFAR,Parbhani,0,Not Given,2597,IND,2718,0,0,2004
SHAIKH MUKIM AHEMAD ABDUL RASHID,Akola,0,Graduate,2301,SP,2719,0,0,2004
SHAIKH RIYAJ FAJALODDIN,Kopargaon,0,Graduate,2446,IND,2720,60000,122000,2004
SHAIKH SALIM KHAIRODIN,Aurangabad,0,Literate,2315,IND,2721,50000,0,2004
SHAIKH SAMAD ABDUL SALAM,Mumbai North Central,0,8th Pass,2488,IND,2722,0,0,2004
SHAIKH USMAN HUSSAIN,Jalna,0,Not Given,2414,IND,2723,0,0,2004
SHAIKH YAKUB SK. HUSSAIN ANSARI,Jalna,0,Graduate,2421,BMSM,2724,1000000,557000,2004
SHAILENDRA KUMAR,Chail,0,12th Pass,4173,SP,2725,9337424,1092000,2004
SHAILENDRA PASWAN,Bagaha,0,10th Pass,467,AD,2726,10000,0,2004
SHAILENDRA PRATAP SINGH,Sultanpur,0,Graduate,4979,SP,2727,1285556,0,2004
SHAJAD ALAM,Patna,0,Post Graduate,777,IND,2728,54500,0,2004
SHAJAHAN SHEIKH,Dhubri,0,Others,328,IND,2729,21500,0,2004
SHAKTI RAJ,Gaya,0,Graduate,579,BSP,2730,94500,0,2004
SHAKUNTLA PADAM SINGH,Bayana,0,Graduate,3150,BSP,2731,624500,0,2004
SHAMBHOO SINGH,Rajgarh,0,Graduate,2194,INC,2732,2888252,779967,2004
SHAMBHOODAYAL BAGHEL ADVOCATE,Bhind,0,Post Graduate,2018,LSWP,2733,805000,0,2004
SHAMBHU LAL MARAVI,Mandla,0,Literate,2168,IND,2734,245170,0,2004
SHAMIM MODI,Betul,0,Graduate Professional,2010,SWJP,2735,26188,0,2004
SHAMSHER,Sonepat,0,12th Pass,1338,IND,2736,281000,31200,2004
SHAMSHER,Hissar,0,10th Pass,1244,IND,2737,6282500,100000,2004
SHAMSHER SINGH DULLO,Ropar,0,Graduate Professional,3090,INC,2738,23587175,1417041,2004
SHAN MOHAMMAD,Mandi,0,Graduate,1371,IND,2739,6342500,70000,2004
Shankar Kumar Ganguli,Jalpaiguri,0,Graduate,5291,IND,2740,457337,543,2004
SHANKAR LAL CHOKHANI,Begusarai,0,Not Given,506,LSD,2741,0,0,2004
SHANKAR PRASAD JAISWAL,Varanasi,0,10th Pass,5010,BJP,2742,5083617,0,2004
SHANKAR PRASAD YADAV,Siwan,1,Graduate,863,BSP,2743,230000,40500,2004
SHANKARRAO BALKRISHNA KHEDKAR (MALI),Sangli,0,Literate,2645,IND,2744,3747000,69000,2004
Shankh Lal Manjhi,Akbarpur,1,Graduate,3906,SP,2745,433894,44889,2004
SHANMUGAM. N,Arakkonam,0,8th Pass,3322,IND,2746,268725,0,2004
SHANMUGAM. N,Arakkonam,0,12th Pass,3307,ADMK,2747,485000,0,2004
SHANTI DAS,Bhubaneswar,0,Post Graduate,2879,SP,2748,1830000,0,2004
Shanti Murmu,Burdwan,0,Others,5167,JDP,2749,853200,0,2004
Shantiram Mahato,Purulia,1,12th Pass,5386,INC,2750,669263,9816,2004
SHANTOSH SINGH,Bhind,4,12th Pass,2020,IND,2751,890000,25000,2004
SHARAD YADAV,Madhepura,1,Graduate Professional,662,JD(U),2752,7780000,354647,2004
SHARANJIT SINGH DHILLON,Ludhiana,1,Graduate Professional,3050,SAD,2753,9842137,1176489,2004
SHARAZ AHMAD,Jammu,0,Not Given,1404,IND,2754,0,0,2004
SHARDA PRASAD,Mirzapur,0,12th Pass,4694,SP,2755,616905,22000,2004
SHARDENDU PANDEY,Gorakhpur,0,Graduate,4364,INC,2756,11735900,0,2004
SHARVAN KUMAR,Barmer,0,10th Pass,3146,BSP,2757,332000,105000,2004
SHASHI KUMAR,Chikballapur,0,Graduate,1693,JD(S),2758,1110000,492000,2004
SHASHIKANT RAJBHAR,Chandauli,7,12th Pass,4187,BJP,2759,2066500,550000,2004
SHASHISHEKHAR PRASAD SINGH,Madhepura,0,Not Given,668,IND,2760,259000,0,2004
SHATRUDHAN SHARMA,Patna,0,Not Given,774,IND,2761,0,0,2004
SHATRUGHAN TIWARI,Motihari,0,10th Pass,709,IND,2762,1716000,1200000,2004
SHATRUGHNA PRASAD SINGH,Balia,0,Graduate,470,CPI,2763,356800,0,2004
SHEEL KUMAR Rai,Samastipur,1,Post Graduate,815,IND,2764,917000,133000,2004
SHEELA GAUTAM,Aligarh,0,Not Given,3918,BJP,2765,92239000,0,2004
SHEESH PAL ARYA,Nainital,0,12th Pass,5065,IJP,2766,651560,0,2004
SHEESH RAM SINGH RAVI,Bijnor,0,Graduate,4121,BJP,2767,8706984,0,2004
SHEKH MUKIM AHAMAD ABDUL RASHID,Washim,0,Graduate,2686,SP,2768,100000,0,2004
SHEKHAR KUMAR BANJARE,Bilaspur,0,Not Given,910,IND,2769,0,0,2004
SHEKHAR PRASAD JAISWAL,Motihari,0,Graduate,707,IND,2770,1009000,850000,2004
SHEKHAR VAISHNAV,Mumbai North West,0,Post Graduate,2509,IND,2771,3456200,0,2004
SHEO PUJAN SINGH,Jahanabad,0,10th Pass,619,JP,2772,550000,73000,2004
Shib Narayan Saha,Durgapur,0,Graduate,5250,BJP,2773,891000,206236,2004
SHIBU SOREN,Dumka,4,10th Pass,1494,JMM,2774,3776022,8013462,2004
SHIEKH RASOOL ALIAS DADA BHAI,Durg,0,Literate,923,SP,2775,1620000,0,2004
SHINDE BABASAHEB,Jalna,0,Not Given,2415,IND,2776,282043,96457,2004
SHINDE SACHIN NANA,Pune,0,Not Given,2616,IND,2777,633000,35000,2004
SHINGADA DAMODAR BARKU,Dahanu,0,10th Pass,2377,INC,2778,8657109,0,2004
Shish Mohammad,Jangipur,0,Not Given,5298,AITC,2779,0,0,2004
SHISH RAM OLA,Jhunjhunu,0,10th Pass,3231,INC,2780,4771614,984980,2004
SHISHPAL,Rohtak,1,Post Graduate,1313,SAP,2781,2375038,20000,2004
SHITAL KAWADU MARKAM,Yavatmal,0,Graduate,2695,GGP,2782,820000,0,2004
SHIV HARI AGRAWAL,Chandni Chowk,1,10th Pass,2734,IND,2783,201000,0,2004
SHIV KHERA,South Delhi,0,Graduate,2840,IND,2784,60352032,34825000,2004
SHIV KUMAR MUSHEHAR,Sasaram,0,5th Pass,832,AD,2785,10000,0,2004
SHIV KUMAR SINGH KUSHWAHA,Buxar,0,10th Pass,551,BSP,2786,1555443,0,2004
SHIV NANDAN MANDAL,Katihar,0,Graduate,633,BSP,2787,608844,22000,2004
SHIV NANDAN PRASAD SINGH,Monghyr,0,Others,702,SP,2788,2321904,155832,2004
SHIV PAL SINGH,Unnao,0,Graduate,4996,INC,2789,2544346,0,2004
SHIV PRAKASH MISHRA (SENANI),Pratapgarh,1,Post Graduate,4806,BSP,2790,33210521,2730025,2004
SHIV PRASAD,Sarangarh,0,10th Pass,992,JD(U),2791,1207000,0,2004
SHIV PRASAD VERMA,Hardoi,0,10th Pass,4402,BSP,2792,2224000,0,2004
SHIV SHANKAR PRASAD,Nalanda,0,Illiterate,740,SHS,2793,150000,0,2004
SHIV SHANKAR THAKUR,Saharsa,0,Post Graduate,806,SP,2794,2732736,80000,2004
SHIVAJI GYANBARAO MANE,Hingoli,2,Post Graduate,2392,SHS,2795,3566000,0,2004
SHIVANAND TIWARY,Buxar,0,10th Pass,550,RJD,2796,717425,303728,2004
SHIVANKAR MAHADEORAO SUKAJI,Chimur,0,Post Graduate,2362,BJP,2797,4412847,197913,2004
SHIVCHANDAR SINGH,Vaishali,0,Others,872,IND,2798,130000,0,2004
SHIVCHARAN RAM,Vaishali,0,10th Pass,871,IND,2799,135000,17000,2004
SHIVLAL RAJAK,Nawada,0,10th Pass,750,IND,2800,163000,0,2004
SHIVNATH PRASAD GUPTA,Muzaffarpur,0,Graduate,720,IND,2801,1337754,698401,2004
SHIVRAJ SINGH,Vidisha,2,Post Graduate,2281,BJP,2802,5814600,287640,2004
SHIVRAJ SINGH YADAV,Jalesar,0,Post Graduate,4437,INC,2803,4072678,0,2004
SHIVRAM,Bastar,0,8th Pass,906,CPI(ML)(L),2804,262000,25000,2004
SHKUNTALA ATE,Bastar,0,5th Pass,907,SP,2805,50800,0,2004
SHOBHA LAL PRAJAPTI,Janjgir,1,Graduate,937,LJNSP,2806,92000,0,2004
SHOBHNA YADAV,Rajgarh,0,Post Graduate,2196,BSP,2807,12959771,0,2004
SHRI MATAJI,Durg,0,12th Pass,917,BSP,2808,425000,0,2004
SHRI NIWAS SINGH,Bikramganj,0,Graduate,545,IND,2809,560000,0,2004
SHRI RAM,Amethi,0,5th Pass,3955,IND,2810,173384,0,2004
SHRI. AKHEI ACHUMI,Nagaland,0,Graduate,2722,JD(S),2811,200000,0,2004
SHRICHAND KRIPLANI,Chittorgarh,0,Not Given,3180,BJP,2812,2448887,0,2004
SHRIDHAR PATEL,Mahasamund,0,Post Graduate,955,AD,2813,1002000,0,2004
SHRIPAD YESSO NAIK,Panaji,0,Graduate,1024,BJP,2814,4537329,598785,2004
SHRIPAL SINGH DARBAR,Dhar,1,Literate,2076,BSP,2815,2175400,244280,2004
SHRIPRAKASH JAISWAL,Kanpur,0,10th Pass,4527,INC,2816,19127260,0,2004
SHUKEEL KUMAR GUPTA,Jammu,0,12th Pass,1421,IND,2817,284500,0,2004
SHUSHILA DEVI,Buxar,0,Others,552,CPI(ML)(L),2818,2568000,0,2004
SHYAM BAPULAL MALVIYA,Shajapur,0,Post Graduate,2256,INC,2819,1605605,359000,2004
SHYAM BIHARI MISHRA,Bilhaur,1,Not Given,4137,BJP,2820,12362240,2678935,2004
SHYAM KALYAN PASWAN,Muzaffarpur,0,Post Graduate,717,IND,2821,539600,0,2004
SHYAM NARAYAN ROY,Samastipur,0,Graduate,817,IND,2822,56000,0,2004
SHYAM SAWANT,Kolaba,0,10th Pass,2436,SHS,2823,712874,332406,2004
SHYAM TIPANNA KURHADE,Mumbai North,0,Literate,2476,IND,2824,114000,0,2004
SHYAMA CHARAN GUPT,Banda,0,Graduate Professional,4058,SP,2825,112456867,0,2004
SHYAMACHARAN SHUKLA,Raipur,0,Graduate Professional,964,INC,2826,27540381,277483,2004
Shyamsundar Das,Katwa,0,12th Pass,5323,IND,2827,12000,0,2004
SIDDESH GOWDA,Hassan,0,Post Graduate,1753,KNDP,2828,3350000,2000,2004
SIDDHARTH GAJBHIYE ( ADHIVAKTA ),Balaghat,0,Post Graduate,2002,RPI,2829,218333,0,2004
SIDNAL SHASHIKANT SHANMUKHAPPA,Belgaum,3,12th Pass,1666,KNDP,2830,94039974,3932477,2004
SIMRANJIT SINGH MANN,Sangrur,1,Graduate,3099,SAD(M),2831,33414322,0,2004
SIPAHI PRASAD,Bikramganj,0,Graduate,539,IND,2832,135000,0,2004
SITARAM RAI,Sitamarhi,0,10th Pass,851,IND,2833,70000,32000,2004
SITARAM SINGH,Sheohar,1,Graduate,845,IND,2834,182500,0,2004
SITARAM SINGH,Sheohar,0,Graduate,837,RJD,2835,4624000,0,2004
SITARAM YADAV,Sitamarhi,2,Graduate Professional,846,RJD,2836,4805008,404410,2004
SITYENDER,Sonepat,0,10th Pass,1340,IND,2837,57000,0,2004
SIVANATHA REDDY CHADIPIRALLA,Cuddapah,3,10th Pass,61,NTRTDP(LP),2838,1710000,86755,2004
SIYARAM DHARITLAHRE,Mahasamund,0,Literate,957,ABHM,2839,265000,0,2004
SMRITI Z. IRAANI,Chandni Chowk,0,Graduate,2726,BJP,2840,2698783,0,2004
SMT DESAI REDDY PRABHAVATHI,Hindupur,0,Not Given,88,IND,2841,570000,0,2004
SMT. GUNDALA VIJAYA LAKSHMI,Mahabubnagar,0,12th Pass,137,PPOI,2842,50000,0,2004
SMT. PUSHPA NAGDEV,Rajnandgaon,0,Graduate,982,RPI(KH),2843,365000,0,2004
SMT.G.SHOBHA RANI,Hyderabad,0,Others,93,BSP,2844,3900,250000,2004
SMT.KPRK PHANEESWARAMMA,Bhadrachalam,0,Others,38,TDP,2845,2941913,42000,2004
SMT.VARSHA DHAWAN,Hyderabad,0,12th Pass,96,PPOI,2846,0,0,2004
Snehanshu Maity,Uluberia,0,Not Given,5426,IND,2847,12463,0,2004
SOFI MAHAMMAD JUNEDBABA,Ramtek,0,Literate,2632,IND,2848,1700,0,2004
SOFI MOHD. YOUSUF,Anantnag,0,10th Pass,1379,BJP,2849,270000,0,2004
SOHAN POTAI,Kanker,0,Post Graduate,942,BJP,2850,2113856,71932,2004
SOHAN RAM,Bagaha,0,8th Pass,466,JP,2851,369000,0,2004
SOLANKE PRAKASH BHAGWANRAO,Beed,0,Literate,2330,IND,2852,1630000,120000,2004
SOLANKE PRAKASH SUNDARRAO,Beed,4,Graduate,2328,BJP,2853,23058001,10058171,2004
SOLANKI BHARATSINH MADHAVSINH,Anand,0,Graduate Professional,1047,INC,2854,996308,0,2004
SOLANKI BHUPENDRASINH PRABHATSINH,Godhra,0,Graduate Professional,1113,BJP,2855,2724746,0,2004
SOM MARANDI,Rajmahal,4,Graduate,1608,BJP,2856,748228,0,2004
SOM NATH,Simla,0,10th Pass,1375,BSP,2857,6520000,47000,2004
SOMAN PAMPAYIKODE,Adoor,0,Others,1818,RLD,2858,20000,0,2004
SOMASHEKARA K,Bellary,0,Not Given,1672,IND,2859,0,0,2004
SOMESWARA RAO MADALA,Vijayawada,0,Post Graduate,263,IND,2860,10000,0,2004
SOMRAJ SHESHRAOJI TELKHEDE (PATIL),Wardha,0,Graduate,2674,BSP,2861,2153000,25000,2004
SONAM PALZOR,Ladakh,0,Graduate,1425,BJP,2862,5091759,0,2004
SONE LAL HEMBROM,Dumka,0,Post Graduate,1495,BJP,2863,2388232,102000,2004
SONE LAL SAH,Sitamarhi,0,5th Pass,852,IND,2864,738000,0,2004
SONIA GANDHI,Rae Bareli,0,Others,4819,INC,2865,8568694,0,2004
SONTOSH MOHAN DEV,Silchar,0,Graduate,405,INC,2866,12356601,170759,2004
SONWANE RAJESH NAMDEV,Parbhani,0,Not Given,2596,IND,2867,110000,0,2004
SOUMYA RANJAN PATNAIK,Bhubaneswar,8,Post Graduate,2874,INC,2868,18727662,1452965,2004
SOVRAN RAJAK,Katihar,0,Not Given,634,IND,2869,305280,2000,2004
SOW. ARCHANA MILIND KHILLARE,Jalna,0,Post Graduate,2412,BSP,2870,0,0,2004
Sraban Mondal,Vishnupur,0,Graduate,5434,IND,2871,0,0,2004
SREE NARAYAN GOSWAMI,Begusarai,0,Literate,507,IJP,2872,1710000,900,2004
SREENIVASA DAS,Chirayinkil,0,10th Pass,1865,IND,2873,162683,1750000,2004
SREENIVASAPPA B N,Kolar,0,Post Graduate,1770,IND,2874,271000,2000,2004
SREENIVASULU REDDY MAGUNTA,Ongole,2,Graduate,195,INC,2875,141768943,0,2004
SREENIVASULU. V,Madras North,0,Graduate,3463,SP,2876,372500,0,2004
SREERAMAN KOYYON,Cannanore,1,Not Given,1850,IND,2877,176252,118000,2004
SRI RAM,Balrampur,0,10th Pass,4047,IND,2878,629657,0,2004
Sriballav Panigrahi,Deogarh,0,Post Graduate,2893,INC,2879,1943431,85077,2004
SRIKANT KUMAR JENA,Kendrapara,0,Graduate,2917,INC,2880,4880104,1339814,2004
SRIKANTADATTA NARASIMHARAJA WADIYAR,Mysore,0,Post Graduate,1791,INC,2881,15224553998,0,2004
SRINIVASA  RAO S V,Bangalore South,2,Post Graduate,1657,IND,2882,11305000,5513986,2004
Sriprakash Mani,Deoria,0,Post Graduate,4200,BJP,2883,7548031,0,2004
SRIRAM CHAUHAN,Basti,0,Post Graduate,4107,BJP,2884,2209500,100000,2004
SUBASH SHARMA,Jammu,0,12th Pass,1416,IND,2885,6740000,0,2004
SUBBULAKSHMI JAGADEESAN,Tiruchengode,0,Graduate Professional,3785,DMK,2886,8734674,0,2004
SUBE SINGH,Sonepat,0,Post Graduate,1349,JCP,2887,5506672,0,2004
Subhankar Nag,Dum Dum,0,Post Graduate,5244,IND,2888,23163,0,2004
SUBHAS SEN,Dibrugarh,0,12th Pass,337,CPI(ML)(L),2889,1672000,247064,2004
SUBHASH BAGHEL,Faridabad,0,12th Pass,1229,LP(S),2890,185000,0,2004
SUBHASH CHAND MAHESHWARI,Kairana,0,Post Graduate,4478,INC,2891,45571430,1421400,2004
SUBHASH CHANDER LANGER,Jammu,0,10th Pass,1411,SPI,2892,1125000,0,2004
SUBHASH MEHARIA,Sikar,0,Graduate,3287,BJP,2893,13267020,534287,2004
Subhasish Dasgupta,Jalpaiguri,0,Graduate,5290,IND,2894,674500,0,2004
SUBODH KANT SAHAY,Ranchi,0,Graduate,1614,INC,2895,12291253,829561,2004
SUBODH RAY,Bhagalpur,0,Graduate,523,CPM,2896,476439,0,2004
SUBRAMANIAN SWAMY,Madurai,0,Doctorate,3516,JP,2897,17511340,0,2004
Subrata Adhikary,Raiganj,0,10th Pass,5401,IND,2898,684499,0,2004
Subrata Banerjee,Calcutta North West,0,Not Given,5187,IND,2899,0,0,2004
Subrata Biswas,Barrackpore,0,Not Given,5126,IND,2900,913000,900000,2004
Subrata Bose,Barasat,0,Graduate,5113,AIFB,2901,2386568,35700,2004
Subrata Mukherjee,Calcutta North West,0,Not Given,5180,AITC,2902,0,0,2004
SUDAM MARNDI,Mayurbhanj,4,12th Pass,2929,JMM,2903,1780596,0,2004
Sudarsan Behera,Deogarh,0,8th Pass,2895,BSP,2904,0,0,2004
Sudarsan Panja,Tamluk,0,Others,5417,INC,2905,15332783,6778874,2004
SUDARSHAN RAM,Sasaram,0,12th Pass,831,IND,2906,0,0,2004
SUDESH PURI,Jammu,0,10th Pass,1412,SAP,2907,567207,0,2004
SUDHA RAI,Ghosi,0,Post Graduate,4325,INC,2908,9583419,0,2004
SUDHEENDRA BHADAURYA,Etawah,0,Post Graduate,4233,BSP,2909,2875000,0,2004
Sudhir Kr. Bishram,Calcutta North West,0,Not Given,5184,IND,2910,0,0,2004
SUDHIR KUMAR MAURYA,Aonla,0,Graduate,3982,BSP,2911,15986412,5104517,2004
SUDHIR SAWANT,Rajapur,2,Post Graduate,2624,INC,2912,1607397,819280,2004
Sudip Bandyopadhyay,Calcutta North West,0,Not Given,5182,IND,2913,0,0,2004
SUGAN GUPTA,Sonepat,0,10th Pass,1336,BSP,2914,2276412,0,2004
SUGAVANAM. E. G,Krishnagiri,1,Others,3422,DMK,2915,5121291,1991138,2004
SUGRIB SINGH,Phulbani,0,Graduate,2936,BJD,2916,869000,326000,2004
SUHAIL DIL NAWAZ,Mumbai South,1,Literate,2524,JP,2917,27050000,0,2004
Sujan Chakraborty,Jadavpur,0,Doctorate,5275,CPM,2918,1046232,0,2004
SUJAY KUMAR BHANU,Monghyr,0,Graduate,699,IND,2919,42400,0,2004
Sujit Bose,Basirhat,0,10th Pass,5136,AITC,2920,4290342,955624,2004
Sujit Kumar Roy,Calcutta South,0,Others,5196,IND,2921,986294,0,2004
SUKDEO PASWAN,Araria,1,10th Pass,421,BJP,2922,5934736,571481,2004
SUKHBINDER SINGH ( SUKH SARKARIA),Tarn Taran,1,Graduate,3109,INC,2923,30786563,2500000,2004
SUKHBIR SINGH,Faridkot,0,12th Pass,3003,IND,2924,55000,0,2004
SUKHBIR SINGH BADAL,Faridkot,1,Post Graduate,2996,SAD,2925,133811603,17359781,2004
SUKHBUNS KAUR BHINDER,Gurdaspur,0,Graduate,3023,INC,2926,14925665,304640,2004
SUKHDEO MENARIA,Udaipur,1,10th Pass,3300,IND,2927,3691442,0,2004
SUKHDEV SINGH DHINDSA,Sangrur,0,Graduate,3097,SAD,2928,13984341,0,2004
SUKHDEV SINGH LIBRA,Ropar,0,10th Pass,3089,SAD,2929,10332944,0,2004
SUKHLAL KUSHWAH,Gwalior,0,Graduate,2091,RSMD,2930,3737000,262679,2004
SUKHRAM ORAON,Singhbhum,13,10th Pass,1635,AJSU,2931,1517000,30000,2004
SUKHRANJAN USENDI,Kanker,1,Graduate,946,CPM,2932,300000,0,2004
Sukriti Ranjan Biswas,Joynagar,0,Graduate,5315,RPI,2933,1126300,1369196,2004
Sukumal Biswas,Raiganj,0,Not Given,5402,IND,2934,0,0,2004
Sukumar Malik,Serampore,0,10th Pass,5408,IND,2935,6550,0,2004
SUKUMAR NAMBIAR. M N,Madras North,0,Post Graduate,3454,BJP,2936,15066221,2526265,2004
Sultan Singh,Howrah,0,Graduate,5263,INC,2937,10774563,238347,2004
SULTAN SINGH SATNAM,Mahasamund,0,Not Given,950,IND,2938,1155000,0,2004
SUMITRA DAS,Gauhati,0,10th Pass,345,IND,2939,76000,0,2004
SUMITRA KUNDU,South Delhi,0,Graduate,2845,IND,2940,3390000,0,2004
SUMITRA MAHAJAN,Indore,0,Post Graduate,2108,BJP,2941,4422500,1250000,2004
Sundar Lal Tiwari,Rewa,0,Post Graduate,2206,INC,2942,4609056,268374,2004
SUNDARLAL NETAM,Kanker,0,Graduate,947,CSP,2943,10000,0,2004
SUNIL CHOUDHARY,Bhagalpur,1,Graduate,526,IND,2944,134000,66000,2004
SUNIL DUTT,Mumbai North West,1,Graduate,2506,INC,2945,204321510,0,2004
SUNIL GUPTA,Kurukshetra,0,10th Pass,1279,IND,2946,68000,5000,2004
Sunil Khan,Durgapur,0,Graduate,5249,CPM,2947,2796700,0,2004
SUNIL KUMAR,Hissar,0,10th Pass,1241,IND,2948,38275,0,2004
SUNIL KUMAR,Ambala,0,10th Pass,1199,IND,2949,1678,0,2004
SUNIL KUMAR CHOUDHARY,Katihar,0,10th Pass,639,IND,2950,50000,0,2004
SUNIL KUMAR CHOUDHARY NISHAD,Patna,0,Not Given,765,IND,2951,0,0,2004
SUNIL KUMAR MAHATO,Jamshedpur,3,Graduate,1542,JMM,2952,3058500,0,2004
Sunil Kumar Mondal,Berhampore,0,Others,5148,BSP,2953,2080000,0,2004
SUNIL KUMAR SINGH,Patna,0,Graduate,772,RLD,2954,595000,4260,2004
Sunil Mukherjee,Asansol,0,10th Pass,5093,IND,2955,0,0,2004
SUNIL SINGH,Sheohar,0,Graduate,842,IND,2956,523551,0,2004
SUNITA SINGH GUJAR,Udaipur,0,Not Given,3299,BSP,2957,320712,0,2004
SUNMONI DAS,Lakhimpur,0,Post Graduate,389,LJNSP,2958,0,0,2004
SURAJ MANDAL,Godda,1,12th Pass,1518,JD(U),2959,9172936,0,2004
SURAJ SINGH,Balia,17,Literate,469,LJNSP,2960,1516070,60024,2004
SURATSINGH VERMA,Muzaffarnagar,0,12th Pass,4743,BSP,2961,11291645,4715,2004
SURAVARAM SUDHAKAR REDDY,Nalgonda,1,Graduate Professional,157,CPI,2962,1990000,962600,2004
SURBALA KRISHNA,Gaya,0,Graduate,582,IND,2963,524000,0,2004
SURENDER,Bhiwani,0,8th Pass,1212,IND,2964,1263000,60000,2004
SURENDER SINGH,Bhiwani,0,Literate,1207,HVP,2965,1163000,60000,2004
SURENDER SINGH BARWALA,Hissar,0,Post Graduate,1237,INLD,2966,7157128,10650,2004
SURENDRA BORKAR,Rajapur,0,Graduate,2626,BBM,2967,2630578,6700000,2004
SURENDRA KUMAR GANDHI,Bikaner,0,Post Graduate,3170,IND,2968,200,32281,2004
SURENDRA KUMAR SURANA,Pali,0,10th Pass,3268,INC,2969,59697640,3461215,2004
SURENDRA KUMAR SWATANTRA,Bagaha,0,Graduate,468,SP,2970,1886067,0,2004
SURENDRA NARENDRA DANDE,Bidar,0,Not Given,1679,KNDP,2971,800000,0,2004
SURENDRA PAL SINGH,Hamirpur,0,12th Pass,4373,BJP,2972,473803,0,2004
SURENDRA PRAKASH GOYAL,Hapur,1,8th Pass,4385,INC,2973,6164616,0,2004
SURENDRA PRASAD,Samastipur,0,Doctorate,818,CPI(ML)(L),2974,1389934,0,2004
SURENDRA RAM,Maharajganj,0,10th Pass,688,IND,2975,175000,0,2004
SURENDRA SINGH,Agra,2,Post Graduate,3892,INC,2976,682000,0,2004
SURESH AMBADASRAO WARPUDKAR,Parbhani,0,Post Graduate,2594,NCP,2977,13490000,588210,2004
SURESH CHANDEL,Hamirpur,0,Post Graduate,1353,BJP,2978,6426759,1069724,2004
SURESH CHOUHAN,Khargone,0,10th Pass,2157,IND,2979,513300,76000,2004
SURESH D R,Chikballapur,0,Others,1695,IND,2980,0,0,2004
SURESH KUMAR AZAD,Saharsa,0,Post Graduate,805,IND,2981,156380,15000,2004
SURESH KUMAR KHANNA,Shahjahanpur,0,Post Graduate,4939,BJP,2982,2173447,166985,2004
Suresh Nayak,Serampore,0,Others,5414,JD(S),2983,437275,0,2004
SURESH PRABHAKAR PRABHU,Rajapur,1,Doctorate,2623,SHS,2984,4520169,0,2004
SURESH PRASAD MEHTA,Saharsa,0,Graduate Professional,808,BSP,2985,9757200,0,2004
SURESHA N,Kolar,0,12th Pass,1773,KNDP,2986,704000,50000,2004
SURINDER KUMAR KHOSLA,Amritsar,0,Not Given,2980,IND,2987,55000,0,2004
SURINDER PAL,Chandigarh,0,Graduate,887,IND,2988,1191200,766700,2004
SURINDER SINGH HOODA,Karnal,0,12th Pass,1268,LJNSP,2989,3536332,750905,2004
Surja Mandi,Jhargram,0,Others,5309,IND,2990,389000,0,2004
SURJEET SINGH ASSIE (BILLA),South Delhi,0,12th Pass,2841,BSP,2991,150000,80000,2004
SURJIT SINGH SLATHIA,Jammu,0,Not Given,1398,JKN,2992,7407600,1534462,2004
