Candidate,Constituency,Criminal Cases,Education,ID,Party,Sno,Total Assets,Total Liabilities,Year
Hadapad Basavaraj Dundappa,Uttara Kannada,0,12th Pass,4586,BSP,2337,585035,0,2009
HADTAL DAS,Kodarma,0,Not Given,1263,BSA,2338,180000,0,2009
HAFEEZ,Kaiserganj,0,8th Pass,4026,AD,2339,1880000,0,2009
HAFFIZ ANWAR UL HAQ,Chandigarh,0,Graduate,8301,RJD,2340,10647034,1224056,2009
Haidar Bhati,Raipur,0,8th Pass,423,IND,2341,2873000,0,2009
HAJAEE SYID MUEEN UDDIN,Hoshangabad,0,12th Pass,3379,SP,2342,1127989,0,2009
HAJARI LAL KOTIA (RATHOR),Guna,0,Post Graduate,5145,IND,2343,86600,0,2009
HAJI DILSHAD ALI,North East Delhi,2,12th Pass,7602,BSP,2344,74747480,78762,2009
HAJI MOHAMMAD AZAM,Rajampet,0,10th Pass,4483,IND,2345,3000000,0,2009
HAJI MOHAMMED TAUSEEF,Saharanpur,1,Graduate,8005,PECP,2346,21790000,0,2009
HAJI NISAR AHMED CHOUDHARY,Mandsour,0,Not Given,5231,IND,2347,30508,0,2009
HAJI NOORULLA,Khandwa,2,5th Pass,5291,LJP,2348,1193002,0,2009
HAJI RASHID HUSAIN,Sambhal,0,5th Pass,8077,MUL,2349,6490801,1007702,2009
HAJI ZAKIR HUSSAIN DURRANY ENGINEER,Khandwa,0,Post Graduate,5287,CPI,2350,1750000,600000,2009
HAKARU,Banswara,3,8th Pass,5870,BJP,2351,6048400,405900,2009
HAKE BHANUDAS KISAN,Ahmednagar,0,Graduate Professional,3644,RSPS,2352,658527,0,2009
HAKEEM KHAN,Hamirpur,0,8th Pass,5688,BAP,2353,1448000,80000,2009
HAKIM SINGH YADAV,Mainpuri,0,Graduate Professional,7209,CPI,2354,4175000,120000,2009
Haldharram Sidar,Raigarh,0,Graduate,406,IND,2355,1025000,85156,2009
Hamsa Kalapparambath,Chalakudy,0,5th Pass,1550,IND,2356,1212000,0,2009
HAMZA KHAN,South Goa,0,10th Pass,3221,IND,2357,80000,23000,2009
Hanaji Ashok Pandu,Belgaum,0,12th Pass,2037,IND,2358,150000,0,2009
Handi Rafiqsab,Koppal,0,8th Pass,2466,IND,2359,427658,0,2009
HANMANTE VIJAY CHANDRAO,Nanded,0,Literate,1981,IND,2360,10000,0,2009
HANMANTSA CHANDRAKANTSA NIRANJAN,Dharwad,0,Graduate,5890,JD(U),2361,9395000,1346000,2009
HANNAN MOLLAH,Uluberia,0,Post Graduate,7369,CPM,2362,6208199,0,2009
HANS KUMAR,Mirzapur,1,Not Given,1806,IND,2363,125000,0,2009
HANS RAJ,Sirsa,0,12th Pass,6533,RPI,2364,5000,0,2009
HANS RAJ HANS,Jalandhar,0,12th Pass,7904,SAD,2365,107839878,1604586,2009
HANS RAJ PABWAN,Jalandhar,0,Graduate,7914,IND,2366,50000,0,2009
HANSRAJ,Bhiwani-Mahendragarh,0,12th Pass,6665,RPI,2367,5000,0,2009
HANUMAN,Maharajganj,0,Not Given,990,IND,2368,647860,0,2009
HANUMAN RAM,Ganganagar,0,12th Pass,6165,IND,2369,8000,0,2009
HANUMAN SAHAI BUNKAR,Sikar,0,Graduate Professional,6187,IND,2370,6596500,1000000,2009
HANUMANTHAPPA TEGNOOR,Chitradurga,0,Graduate,2666,IND,2371,18239203,411158,2009
Hanumanthu,Nagarkurnool,0,10th Pass,1103,IND,2372,1563000,23000,2009
HAR GOBIND ARORA,West Delhi,0,Graduate,7649,IND,2373,5445000,250200,2009
HAR SWAROOP SHARMA,Moradabad,0,Post Graduate,8058,RSMD,2374,6515500,1730000,2009
HARBANS LAL,North West Delhi,0,8th Pass,7632,IND,2375,1345258,0,2009
HARBANS SINGH SODHI,Ludhiana,0,Post Graduate,7960,IND,2376,3764978,0,2009
HARBHAJAN JANGRE,Vidisha,0,Literate,3392,LJP,2377,106000,0,2009
HARDEV SINGH,Bathinda,0,Illiterate,6851,IND,2378,108800,0,2009
HARDEV SINGH ARSHI,Bathinda,0,Graduate,6813,CPI,2379,4520665,0,2009
HARE RAM FAUJI,Sitapur,0,Not Given,5513,JPS,2380,1760000,0,2009
Harekrishna Sarkar,Coochbehar,0,Post Graduate,4776,RPI,2381,137558,140135,2009
HARENDER,New Delhi,0,Graduate,7678,RKJP,2382,460630,0,2009
HARENDRA KUMAR,Bahraich,0,Post Graduate,5736,JPS,2383,23500,0,2009
HARENDRA KUMAR PATEL,Pataliputra,0,10th Pass,7782,BSP,2384,5203000,0,2009
HARENDRA SINGH BURMAN,Aligarh,0,Post Graduate,7103,LPSP,2385,1511000,0,2009
HARGOVIND RAWAT (PASI),Sitapur,0,12th Pass,5517,IND,2386,2011386,0,2009
HARGOVIND SINGH,Jaipur,0,Graduate Professional,6219,JGP,2387,145000,0,2009
Hargun Meghwani,Raipur,0,Graduate,116,ABSSP,2388,1725893,706,2009
HARI KRISHNAN S,Tiruvannamalai,0,Not Given,8390,IND,2389,201000,0,2009
HARI LAL,Chandauli,0,8th Pass,1883,IND,2390,180000,0,2009
HARI LAL KALAL,Pali,0,Post Graduate,7652,IND,2391,5637245,481270,2009
Hari Manjhi,Gaya,0,8th Pass,1985,BJP,2392,1471374,389075,2009
HARI MITTER,Jalandhar,0,5th Pass,7913,IND,2393,51500,0,2009
HARI NANDAN SINGH,Khagaria,0,Graduate,5001,SJP(R),2394,657000,0,2009
HARI NARAYAN,Sultanpur,0,Graduate Professional,3868,IND,2395,2755000,0,2009
HARI OM,Moradabad,0,12th Pass,8069,IND,2396,100597,0,2009
Hari Prasad Singh,Karakat,0,Literate,943,IND,2397,4150000,0,2009
HARI PRASAD SONKAR,Lalganj,0,Literate,1311,CPI,2398,132569,0,2009
HARI RAMA,Almora,0,Post Graduate,8262,IND,2399,816202,20000,2009
HARI SHANKAR SHARMA,Ghaziabad,0,Doctorate,7741,BPD,2400,16964367,2248599,2009
HARI SINGH MARAVI,Jabalpur,0,12th Pass,3313,GMS,2401,32000,0,2009
HARIBAKHSH,Hardoi,0,Literate,5524,NBNP,2402,754000,0,2009
HARIBHAI PARTHIBHAI CHAUDHARY,Banaskantha,0,Graduate,2117,BJP,2403,10486787,0,2009
Haribhakta Sardar,Jalpaiguri,1,12th Pass,6022,IND,2404,190000,45000,2009
HARIBHAU DADAJI SHINDE,Maval,0,10th Pass,3574,IND,2405,621283,0,2009
HARIBHAU MADHAV JAWALE,Raver,0,Graduate,3471,BJP,2406,7842881,629917,2009
"HARIBHUSHAN THAKUR ""BACHOL""",Madhubani,3,Graduate,3098,IND,2407,1755384,795800,2009
HARICHARAN PRASAD,Nalanda,0,10th Pass,6484,BMF,2408,58000,0,2009
Haridas Thakur,Darjeeling,0,Graduate,4837,BSP,2409,2915000,0,2009
HARIGARA SIVAM.T.A,Namakkal,2,Others,9011,BSP,2410,268000,0,2009
HARIHAR,Ballia,0,10th Pass,1891,IND,2411,568175,0,2009
HARIJAN AMBANNA TUKARAM,Bijapur,0,Graduate,6430,IND,2412,280000,0,2009
HARIKEWAL,Salempur,0,8th Pass,1698,SP,2413,6619949,0,2009
HARILAL,Bansgaon,1,8th Pass,1738,BUM,2414,113000,0,2009
HARILAL RANCHHODBHAI CHAUHAN,Junagadh,0,Post Graduate,2422,IND,2415,500353,0,2009
HARILAL SANABHAI VASAVA,Vadodara,0,Literate,2648,IND,2416,107000,0,2009
HARIN PATHAK,Ahmedabad East,2,Post Graduate,2144,BJP,2417,14578184,22734,2009
HARINBHAI RAMNIKBHAI MAKWANA,Bhavnagar,0,Literate,2200,IND,2418,1240000,0,2009
HARIRAM PATEL DELMIWALA,Dhar,9,10th Pass,5256,IND,2419,1693944,0,2009
HARIRAM THAKUR,Damoh,2,Not Given,5182,GGP,2420,250000,0,2009
HARISH CHANDRA,Sant Kabir Nagar,0,Literate,4131,IND,2421,620000,0,2009
HARISH CHANDRA,Ghosi,0,Post Graduate,1833,RJPK,2422,13400386,1491564,2009
HARISH CHANDRA,Gorakhpur,0,10th Pass,1210,IND,2423,252502,0,2009
HARISH CHANDRA SWARANKAR,Fatehpur,0,12th Pass,5711,IND,2424,740500,0,2009
Harish choudhary,Barmer,0,Graduate,5965,INC,2425,4953849,1295812,2009
HARISH GURJAR,Bhilwara,0,Graduate Professional,5930,BSP,2426,21898867,752000,2009
HARISH KUMAR,Pilibhit,0,8th Pass,8101,BSRD,2427,132800,0,2009
HARISH KUMAR,Ludhiana,0,Not Given,7949,RWS,2428,300000,0,2009
HARISH KUMAR,Bhiwani-Mahendragarh,0,10th Pass,6684,IND,2429,140000,0,2009
HARISH NAGPAL,Amroha,0,10th Pass,8671,IND,2430,261250266,10332879,2009
HARISH RAWAT,Hardwar,1,Graduate Professional,8281,INC,2431,11825335,0,2009
HARISH WALIA,Tehri Garhwal,0,Post Graduate,8239,IND,2432,33520821,0,2009
HARISHANKAR,Domariyaganj,0,Graduate,4088,LJP,2433,3285000,0,2009
HARISHCHAND,Salempur,0,8th Pass,1715,EKSP,2434,270000,0,2009
HARISING RATHOD,Yavatmal-Washim,1,Graduate,1921,INC,2435,11512482,744157,2009
HARJEET SINGH,Lucknow,0,12th Pass,5609,IND,2436,954000,2200000,2009
HARJIT SINGH,Khadoor Sahib,0,10th Pass,7895,IND,2437,763000,0,2009
HARKRISHAN DAS NIJHAWAN,New Delhi,0,12th Pass,7701,IND,2438,16104164,46634,2009
HARMEET SINGH,Amritsar,0,10th Pass,7879,LJP,2439,22000,0,2009
HARMESH LAL SAROYA,Hoshiarpur,0,Not Given,7925,IND,2440,130000,0,2009
HARMOHAN DHAWAN,Chandigarh,0,Post Graduate,8300,BSP,2441,146979000,170000,2009
HARPAL SINGH,Pilibhit,0,12th Pass,8100,RCP,2442,110000,0,2009
HARSH BHATIYA,Faridabad,0,Not Given,6756,IND,2443,4030,0,2009
HARSH MALHOTRA,New Delhi,0,Graduate,7679,JKNPP,2444,587390,0,2009
HARSH VARDHAN,Maharajganj,3,Graduate,991,INC,2445,17050000,1112000,2009
HARSH VARDHAN PANDEY,Gonda,0,Graduate,4063,LD,2446,2191000,500000,2009
HARSIMRAT KAUR,Bathinda,0,10th Pass,6817,SAD,2447,603100135,13800,2009
HARSURBHAI RAMBHAI RABA,Surendranagar,0,Not Given,5791,IND,2448,1246000,0,2009
HARUNAL RASHID KAJI,Diamond Harbour,0,Graduate Professional,8180,NCP,2449,507400,25140,2009
HARWINDER SINGH,Patiala,0,12th Pass,6886,IND,2450,7231500,700000,2009
HASAN MANZOOR HASHMI,Pataliputra,3,10th Pass,7791,ANC,2451,44000,0,2009
HASHRATH JAYRAM PAGARE,Ahmedabad East,0,10th Pass,5781,RSPS,2452,3119,0,2009
HASMUKHBHAI RAVJIBHAI KATARIA,Banaskantha,0,10th Pass,5760,LSWP,2453,62000,0,2009
HASSAN FAIZI HASHMI,Patna Sahib,3,Graduate,7723,ANC,2454,36000,513000,2009
HASSAN KHAN,Ladakh,0,Graduate,8722,IND,2455,6065000,0,2009
Hattiram,Karauli-Dholpur,0,5th Pass,5980,BSP,2456,4375000,0,2009
HAWA SINGH,Karnal,0,5th Pass,6598,RASJP,2457,1658455,0,2009
HAZARIMAL,Jalore,0,8th Pass,7539,IND,2458,185000,0,2009
HEERA LAL,Bahraich,0,Graduate Professional,5737,ANC,2459,1120000,0,2009
HEERA SINGH,Mathura,0,Not Given,7132,NELU,2460,550000,0,2009
Heera Singh Markam,Korba,3,Post Graduate,81,GGP,2461,827089,0,2009
HEERALAL,Shahjahanpur,1,12th Pass,8116,APRD,2462,396000,0,2009
HEGADE VENKATESH DAMODAR,Uttara Kannada,0,8th Pass,716,JD(S),2463,21011480,4614744,2009
HELEN DAVIDSON J,Kanniyakumari,0,Post Graduate,8617,DMK,2464,48455728,2123538,2009
HEM CHAND RGARWAL,Sikar,0,12th Pass,5907,BCP,2465,189000,0,2009
HEM RAJ,Ambala,0,Not Given,6498,LJP,2466,672423,370000,2009
HEMA MOHAN,South Delhi,0,12th Pass,7711,RKJP,2467,118500,0,2009
HEMALSINH DAJIBHAI DODIYA,Kheda,0,10th Pass,2620,MJP,2468,2117024,29889,2009
HEMANAND BISWAL,Sundargarh,0,12th Pass,327,INC,2469,3965226,0,2009
HEMANT KUMAR SINGH,Patna Sahib,0,Graduate,7732,IND,2470,3830000,525000,2009
HEMANTKUMAR JERAMBHAI GOHIL,Bharuch,1,Literate,4494,IND,2471,25000,0,2009
HEMLAL MURMU,Rajmahal,2,Graduate,4165,JMM,2472,10680606,2551759,2009
HenaShahab,Siwan,1,Graduate,885,RJD,2473,20219931,293000,2009
HENNURU LAKSHMINARAYANA,Chikkballapur,0,12th Pass,4590,BSP,2474,14507500,0,2009
HERAMBA MOHAN PANDIT,Nowgong,0,Not Given,2973,IND,2475,233000,0,2009
HET RAM,Ganganagar,0,10th Pass,6028,RJVP,2476,357400,10000,2009
HETA KUMARPAL PARIKH,Gandhinagar,0,Graduate,5767,IND,2477,2155520,46200,2009
HETALKUMAR NAROTTAMBHAI THUMBER,Junagadh,1,12th Pass,2565,BNJD,2478,123000,0,2009
HIDDHINATH RONGPI,Autonomous District,0,Graduate,651,NCP,2479,1617930,0,2009
HIKIM CHANDRA TUDU,Singhbhum,0,12th Pass,4318,BSP,2480,1295000,30000,2009
HIKIM SOREN,Singhbhum,0,5th Pass,4324,IND,2481,70500,0,2009
HILAL AHMED BAIG,Jammu,0,Literate,2104,IND,2482,16025000,0,2009
Himangshu Kumar Das,Karimganj,0,8th Pass,1187,IND,2483,30000,0,2009
HIMMATBHAI MOHANBHAI RATHOD,Anand,0,10th Pass,2609,IJP,2484,184500,0,2009
HIMRAJ SINGH,Katihar,0,12th Pass,4936,IND,2485,734282,838532,2009
HIND KESRI YADAV,Vaishali,2,Post Graduate,3151,INC,2486,12683383,0,2009
HIRA LAL,Allahabad,0,Graduate,3971,IND,2487,557416,0,2009
HIRA LAL,Fatehgarh Sahib,0,8th Pass,7977,BVP,2488,285000,0,2009
HIRA RAM TUPHANI,Palamau,1,Graduate Professional,1282,BSP,2489,12445258,515000,2009
HIRABEN DALPATBHAI VANZARA,Kachchh,0,Literate,2497,IND,2490,65000,0,2009
HIRABHAI GORDHANBHAI CHANGELA,Rajkot,0,Graduate,2157,IND,2491,3653000,8514,2009
HIRALAL VISHWAKARMA,Rewa,0,8th Pass,3286,IND,2492,1900000,0,2009
Hirdayaram Rathiya,Raigarh,0,Post Graduate,71,INC,2493,2145000,308875,2009
HIREMATH RENUKARADHYA SHARANAYYA,Bagalkot,0,12th Pass,5895,IND,2494,600000,518000,2009
Hitendra Das,Coochbehar,0,8th Pass,4777,IND,2495,0,25000,2009
HITENDRASINH JAYVANTSINH JADEJA,Jamnagar,0,10th Pass,5793,RKSP,2496,220000,0,2009
HITENDRASINH MOHANSINH PARMAR,Anand,0,10th Pass,2605,SP,2497,9500,19502,2009
HITESHBHAI BHAGVANJIBHAI NAYAKPARA,Surendranagar,0,10th Pass,5788,IND,2498,2585000,400000,2009
HIWARKAR SUDHIR MOTIRAMJI,Chandrapur,0,Post Graduate,776,IND,2499,2342972,0,2009
HOLE BHANUDAS NAMDEO,Ahmednagar,0,Post Graduate,3645,BBM,2500,1036556,22000,2009
HOOKAM CHAND SHASTRI,Mandi,0,Graduate,7831,RWS,2501,720000,80000,2009
HORILAL,Rae bareli,0,Post Graduate,5626,IND,2502,250000,18500,2009
HOTI LAL GANDHI,North West Delhi,0,5th Pass,7628,BSKRP,2503,37000,0,2009
HRENDRA SINGH MALIK,Muzaffarnagar,0,Graduate,6952,INC,2504,21968281,3524647,2009
HRUDHAYNATH BAPU WAGHODE ALIAS BALANHAU,Kalyan,0,12th Pass,5332,KM,2505,388,4740,2009
Hukkeri Prakash Babanna,Chikkodi,0,10th Pass,745,INC,2506,17786032,1512092,2009
HUKM DEO NARAYAN YADAV,Madhubani,0,Graduate,3088,BJP,2507,25012430,264033,2009
HUKUM,Jalaun,0,Not Given,5673,JPS,2508,799267,0,2009
HUKUM SINGH,Kairana,1,Graduate Professional,6917,BJP,2509,13488895,0,2009
HUSAINKHAN SARVERKHAN PATHAN,Junagadh,0,Literate,2566,SP,2510,2401870,0,2009
Hussain,Ponnani,2,Literate,1513,IND,2511,269500,0,2009
HUSSAIN ALI,Jammu,0,10th Pass,2085,BSP,2512,25360000,900000,2009
Hussain Cherichiyil,Ponnani,0,Literate,1512,IND,2513,211000,0,2009
Hussain Edayath,Ponnani,0,5th Pass,1510,IND,2514,777850,0,2009
Hussain Kadyikkal,Ponnani,0,Not Given,1511,IND,2515,125320,5000,2009
HYDER ALI.S,Chennai Central,2,10th Pass,8823,MAMAK,2516,2125367,0,2009
I D SWAMI,Karnal,0,Post Graduate,6584,BJP,2517,14665800,0,2009
I M Ahmed,Visakhapatnam,0,Graduate Professional,1129,BSP,2518,5793700,0,2009
IBRAHIM KALLIMANI,Dharwad,0,Graduate,6004,IND,2519,87000,0,2009
IDLI RAMAPPA,Davanagere,0,Graduate,5885,CPI(ML)(L),2520,480000,55000,2009
IFTEKHAR AHMAD,Ambedkar Nagar,0,Graduate,4006,IND,2521,619032,0,2009
Ifthaquar Ali Bhutto,Bangalore Central,0,10th Pass,1746,ANC,2522,0,0,2009
IFTIKHAR HUSSAIN ANSARI,Srinagar,0,Post Graduate,6759,JKPDP,2523,219223700,6500000,2009
IGAL DILLPPA KARIYAPPA,Haveri,0,Literate,5823,BSP,2524,2410000,0,2009
IJYARAJ SINGH,Kota,0,Post Graduate,6161,INC,2525,180131144,0,2009
"ILANGOVAN, R.",Perambalur,0,12th Pass,9091,IND,2526,4805000,0,2009
ILIYAS AZMI,Kheri,0,Others,8694,BSP,2527,17619316,0,2009
ILIYAS HUSSAIN,Rae bareli,0,Not Given,5618,IND,2528,98109,0,2009
Illa Rami Reddy,Araku,0,Literate,1123,IND,2529,0,0,2009
IMAM RAJA NAQVI,Chandni Chowk,0,Graduate Professional,7564,IND,2530,6631500,0,2009
IMRAN,Amroha,0,10th Pass,8663,IND,2531,305000,0,2009
IMRATLAL MARKAM,Betul,0,Graduate,3427,IND,2532,509000,0,2009
Imrran Pasha,Raipur,0,Graduate,424,LSWP,2533,1000000,0,2009
IMTIAZ HUSSAIN,Dibrugarh,0,Graduate,2996,IND,2534,218500,0,2009
INAMULLAH CHAUDHARY,Domariyaganj,0,Not Given,4080,PECP,2535,11695000,629335,2009
INAYAT ALI KHAN,Davanagere,0,12th Pass,5943,IND,2536,230000,15000,2009
INBARAJ K,Tenkasi,0,Others,9224,DMDK,2537,325000,0,2009
Indad Jah,Secunderabad,0,Not Given,1039,ANC,2538,25000,0,2009
INDARALAL VARMA,Ujjain,0,12th Pass,5220,IND,2539,7615000,0,2009
INDARDEO RAI,Vaishali,1,Post Graduate,3158,IND,2540,10000,39700,2009
INDER SING LODHI,Rajgarh,0,Graduate,5201,IND,2541,3719050,0,2009
INDER SINGH,North West Delhi,0,10th Pass,7629,IND,2542,455000,0,2009
Inder Singh Namdhari,Chatra,0,Graduate Professional,658,IND,2543,21277657,0,2009
INDERJIT SINGH,Gurgaon,0,Graduate Professional,6699,INC,2544,67383257,96692,2009
Indra dev Ram,Aurangabad,0,5th Pass,918,IND,2545,181200,5000,2009
INDRA KUMAR,Sant Kabir Nagar,0,12th Pass,4113,BUM,2546,121000,0,2009
INDRA PAL,Pilibhit,0,Post Graduate,8096,AD,2547,5055000,200000,2009
INDRA PAL,Etah,0,Not Given,7234,RSUPRP,2548,337500,0,2009
INDRA PRAKASH,Rajampet,0,Graduate Professional,4479,IND,2549,950000,0,2009
INDRA SINGH RAJPUROHIT,Pali,0,Post Graduate,7650,IND,2550,1227000,145000,2009
INDRADEO KUMAR SINGH,Bhagalpur,0,Post Graduate,5025,IND,2551,45000,0,2009
INDRAJEET KUMAR,Sidhi,0,Graduate,3288,INC,2552,13428842,1437086,2009
INDRAPAL,Muzaffarnagar,0,12th Pass,6948,IND,2553,3248050,0,2009
INDRARAM JAT,Nagaur,0,12th Pass,7540,IND,2554,27756000,570000,2009
INDRASENA REDDY,Malkajgiri,0,Post Graduate,527,BJP,2555,24115000,235000,2009
INDRESH MAIKHURI,Garhwal,2,Post Graduate,8245,CPI(ML)(L),2556,2625,0,2009
INDRISH ISMAIL DOSANI,Jamnagar,0,Literate,2183,IND,2557,25000,0,2009
INDU SINGH,Dhanbad,0,Graduate,4235,SAP,2558,3552000,0,2009
INIYADAYALAN G,Kallakurichi,0,Not Given,8988,IND,2559,3218000,10000,2009
INNASI. A,Karur,0,Post Graduate,8518,IND,2560,128500,0,2009
IQBAL,Jaipur,0,Literate,6055,IND,2561,105000,0,2009
IQBAL,Tonk-Sawai Madhopur,0,8th Pass,6280,IND,2562,118000,0,2009
IQBAL,Ghaziabad,1,Literate,7738,NLHP,2563,6899177,0,2009
IQBAL ALAUDDIN TADVI,Raver,0,Literate,3476,IND,2564,0,0,2009
Iqbal Ansari,Koppal,2,12th Pass,1299,JD(S),2565,143795090,19753700,2009
IQBAL DURRANI,Godda,0,Graduate,4192,BSP,2566,2565751,0,2009
IQBAL MEHMOOD,Sambhal,0,Graduate,8070,SP,2567,10178486,307597,2009
IQBAL MOHAMMAD SAYYAD,Mumbai South Central,0,Graduate Professional,5452,RJD,2568,12617000,0,2009
IRFAN ALI,Bijnor,0,Post Graduate,8028,IND,2569,3301166,175000,2009
IRSHAD AHMAD KHAN,Purnia,1,Post Graduate,4942,LTSD,2570,8265000,0,2009
IRUDAYADASS A,Chennai South,0,Graduate,8779,IND,2571,579000,0,2009
ISAAC JEBA KUMAR,Arakkonam,0,Post Graduate,8345,AIJMK,2572,109825000,7001100,2009
ISAM SINGH,Nagina,0,Others,8038,INC,2573,16926590,264000,2009
ISHLAM KHAN RAIAN,Guna,0,5th Pass,5136,IND,2574,257000,0,2009
ISHPAL SINGH TOMAR,Gurgaon,0,10th Pass,6720,RDMP,2575,467600,0,2009
ISHVARBHAI MAHADEVBHAI LODHA,Banaskantha,0,Literate,5755,ABJS,2576,286000,0,2009
ISHWAR DATTATRAY JADHAV,Maval,0,Literate,3563,IND,2577,0,0,2009
ISHWARBHAI DHANABHAI MAKWANA,Ahmedabad West,0,Graduate,2535,LJP,2578,4000000,650000,2009
ISHWARBHAI KHANDAS SHAH,Ahmedabad West,0,Literate,2538,IND,2579,526000,0,2009
ISHWARI PRASAD KUSHAWAHA,Ghazipur,1,Graduate,1843,CPI(ML)(L),2580,933000,0,2009
ISHWARKUMAR SHANKARRAO GHARPURE,Wardha,0,Graduate,1949,IND,2581,3025000,0,2009
ISLAM SABIR ANSARI,Bareilly,5,12th Pass,8685,BSP,2582,51198113,1000000,2009
ISMAIL HUSSAIN,Barpeta,0,Post Graduate,2909,INC,2583,9931726,0,2009
ISMAILE SHAIKH LATIF,Bhiwandi,0,10th Pass,5311,KKJHS,2584,78850,35000,2009
ISRAR KHAN,North East Delhi,0,Not Given,7605,RPIE,2585,186000,0,2009
IZHAR,Salempur,0,Literate,1699,PECP,2586,9342499,226700,2009
J Bhaskar,Malkajgiri,0,Not Given,1034,IND,2587,0,0,2009
J C RAMANUJULA REDDY,Anantapur,0,8th Pass,4352,IND,2588,2543000,0,2009
J Eshwarappa,Koppal,0,Literate,2468,IND,2589,800000,0,2009
J JAYAPPA,Shimoga,0,12th Pass,2249,BSP,2590,273600,0,2009
J Muni Reddy,Kadapa,1,12th Pass,4731,BSP,2591,747000,0,2009
J Subbarayudu,Kadapa,0,5th Pass,4749,IND,2592,15000,0,2009
J Sudhakaran,Attingal,0,Post Graduate,1653,BSP,2593,6144000,2125193,2009
J Venkateshwarlu,Tirupati,0,10th Pass,4764,LSP,2594,1748251,850000,2009
J Vijaya Kumar,Attingal,0,5th Pass,1659,IND,2595,21000,50000,2009
J. BHASKAR,Dharwad,0,8th Pass,6007,IND,2596,5000,0,2009
J. SHANTHA,Bellary,0,12th Pass,722,BJP,2597,46572264,0,2009
J.D.Elangovan,Bangalore Central,0,Graduate,1747,IJP,2598,3150000,1300000,2009
JADHAV BALIRAM SUKUR,Palghar,0,8th Pass,5304,BVA,2599,2479053,0,2009
JADHAV BHIKAJI GANGARAM,Mumbai North West,0,Literate,5401,KKJHS,2600,640000,0,2009
JADHAV NAMDEO BHIKAJI,Nashik,0,10th Pass,3543,BBM,2601,1501371,0,2009
JADHAV NATTHU SHANKAR,Jalgaon,0,10th Pass,3460,BBM,2602,60000,0,2009
JADHAV PRATAPRAO GANPATRAO,Buldhana,10,Graduate,149,SHS,2603,12052820,4541550,2009
JADHAV TOTARAM GANPAT,Aurangabad,1,Others,3520,IND,2604,791000,0,2009
JADHAV VENKAT RAO GYANOBA RAO,Bidar,0,10th Pass,7478,IND,2605,372000,62500,2009
JADHAV VISHNU MAROTI,Nanded,0,Literate,4,RLD,2606,40000,0,2009
JADHAV VISHNU SURYABHAN,Aurangabad,0,10th Pass,3521,IND,2607,1365000,0,2009
"JAFAR HUSSAIN, BABABHAI (PURVA MUTVALLI)",Raipur,0,Literate,425,IND,2608,736000,0,2009
JAFARUNNISHA. A,Tiruchirappalli,0,10th Pass,8563,IND,2609,2232000,0,2009
JAFORULLA MOLLA,Murshidabad,0,Graduate,7330,AUDF,2610,957118,300,2009
JAG RAM,Hisar,0,Graduate Professional,6567,IND,2611,11011500,150000,2009
JAGADEESH YANKAPPA DODDAMANI,Haveri,0,10th Pass,5821,IND,2612,1417000,0,2009
JAGADEESWARAN J,Arakkonam,0,Post Graduate,8359,IND,2613,180000,0,2009
JAGADISH GOBARA,Gwalior,0,Not Given,5120,IND,2614,1531500,250000,2009
JAGADISH TIMMANAGOUDA PATIL,Bagalkot,0,Graduate,2264,INC,2615,30411328,2328333,2009
JAGAN,Gurgaon,0,10th Pass,6723,IND,2616,2600000,0,2009
JAGAN LAL,Karauli-Dholpur,0,10th Pass,6073,IND,2617,1983722,0,2009
JAGAN NATH SINGH,Banda,0,Post Graduate,3902,IND,2618,15345000,0,2009
JAGANNATH,Hardoi,0,5th Pass,5526,IND,2619,50560,0,2009
JAGANNATH MORLIYA,Tonk-Sawai Madhopur,0,Not Given,7634,IND,2620,260000,0,2009
JAGANNATH PANDURANG KHARGE,Maval,0,Post Graduate,3564,IND,2621,878,0,2009
Jagannath Prasad Lenka,Bhubaneswar,0,Graduate,2654,IND,2622,62000,0,2009
JAGANNATH.R.JAMADAR,Bidar,1,10th Pass,7450,BSP,2623,17647627,2680929,2009
JAGAT SINGH,Gautam Budhha Nagar,0,10th Pass,7066,IND,2624,2496000,475000,2009
JAGAT SINGH CHAUHAN,New Delhi,0,Graduate,7687,IND,2625,8629000,483807,2009
JAGAT VIKRAM SINGH,Jhansi,0,Not Given,7470,IND,2626,1415000,0,2009
JAGATHRAKSHAKAN,Arakkonam,0,10th Pass,8343,DMK,2627,59106399,0,2009
JAGATSINH SAMATSANG RAJPUT,Patan,0,12th Pass,2128,IND,2628,20000,0,2009
Jagda Nand singh,Buxar,1,Graduate Professional,844,RJD,2629,6565488,12263,2009
JAGDAMBIKA PAL,Domariyaganj,1,Post Graduate,4076,INC,2630,49720730,4566564,2009
JAGDEEP SINGH,Firozpur,0,8th Pass,6805,IND,2631,284540,0,2009
JAGDEESH NARAIN SHARMA,Fatehpur,0,10th Pass,5707,IND,2632,290000,0,2009
JAGDEO,Kaushambi,0,12th Pass,3914,IND,2633,315367,0,2009
Jagdis Yadav,Jahanabad,0,Not Given,861,IND,2634,276000,0,2009
JAGDISH,Mirzapur,0,Others,1787,AD,2635,47619574,800000,2009
JAGDISH,Kushi Nagar,0,5th Pass,1898,IND,2636,2878000,0,2009
JAGDISH,Kaiserganj,0,Literate,4031,IND,2637,1726000,0,2009
JAGDISH,Jhalawar-Baran,0,8th Pass,6133,IND,2638,76000,0,2009
